"","post_id","push_type","push_id","push_content","push_ip","push_date_time"
"244","M.1565196432.A.786","→","hsnuyi","只是安裝光碟2016b後就變成兩張了...",NA,2019-08-07 15:54:00
"245","M.1565196432.A.786","推","x123356","沒聽說過c++會消失 objc主要是主子都在推新語言吧",NA,2019-08-07 16:14:00
"246","M.1565196432.A.786","→","x123356","c++消失的話可能是人類史又有什麼重大演進吧XD",NA,2019-08-07 16:15:00
"247","M.1565196432.A.786","推","aszx4510","請教一下obj-c和中國人的關聯是..?",NA,2019-08-07 16:23:00
"248","M.1565196432.A.786","推","chocopie","消失在熱門榜上而已啦",NA,2019-08-07 16:24:00
"249","M.1565196432.A.786","推","bug147123","台灣有台灣的玩法",NA,2019-08-07 16:38:00
"250","M.1565196432.A.786","→","thund","感覺只有obj-c比較有可能消失 其他應該都還好",NA,2019-08-07 17:05:00
"251","M.1565196432.A.786","→","robber1234","obj-c也不會消失,放心好了",NA,2019-08-07 17:51:00
"252","M.1565196432.A.786","推","trueQoo","SQL不可能，比C還不可能",NA,2019-08-07 18:24:00
"253","M.1565196432.A.786","推","rodion","最想它消失的語言是Python",NA,2019-08-07 18:36:00
"254","M.1565196432.A.786","推","neo5277","耶鄙視鏈開始",NA,2019-08-07 18:43:00
"255","M.1565196432.A.786","→","vincentman","SQL算程式語言？",NA,2019-08-07 19:57:00
"256","M.1565196432.A.786","推","ptta","Perl真的不行了嗎？連推文都沒人提...",NA,2019-08-07 20:08:00
"257","M.1565196432.A.786","推","Argos","objc？那個水果哪天不開心直接禁用就垮啦 XD",NA,2019-08-07 20:24:00
"258","M.1565196432.A.786","→","Argos","照水果行對技術超專制的尿性 很有可能過幾年就禁objc",NA,2019-08-07 20:25:00
"259","M.1565196432.A.786","→","Ekmund","也需要很長的時間消化吧 光chrome弄flash就弄超久了",NA,2019-08-07 20:30:00
"260","M.1565196432.A.786","推","cool9203","cpp消失應該是全世界都寫組語的時候了",NA,2019-08-07 21:09:00
"261","M.1565196432.A.786","→","Obama19","蘋果不可能禁用OBJC 這樣會流失開發者只上架安卓版",NA,2019-08-07 22:12:00
"262","M.1565196432.A.786","推","goldflower","python一堆老派看不爽啊",NA,2019-08-07 22:13:00
"263","M.1565196432.A.786","→","Obama19","現在蘋果就是走半強迫制 一堆新的框架都只能用Swift",NA,2019-08-07 22:15:00
"264","M.1565196432.A.786","推","plsmaop","Haskell 本來就很小眾吧，甚至喜歡 Haskell 的人喜歡寫程",NA,2019-08-07 22:23:00
"265","M.1565196432.A.786","→","plsmaop","式證明勝過寫程式吧......",NA,2019-08-07 22:23:00
"266","M.1565196432.A.786","推","plsmaop","Python 跟 Java 幾乎同期出來的......",NA,2019-08-07 22:25:00
"267","M.1565196432.A.786","推","wangyc","這篇是我第一次知道Haskell這種語言..",NA,2019-08-07 22:39:00
"268","M.1565196432.A.786","→","clamperni","Coffee笑而不語",NA,2019-08-07 22:39:00
"269","M.1565196432.A.786","推","shter","Coffee 和 TypeScript 可能根本不被當是一種獨立語言",NA,2019-08-07 23:16:00
"270","M.1565196432.A.786","→","shter","也不是簡單就不會消失，Basic 也幾乎被放生了，但很頑強",NA,2019-08-07 23:20:00
"271","M.1565196432.A.786","推","plsmaop","我以為網路上一堆 JS 中 FP 的介紹會稍微閒聊一下 Haskel",NA,2019-08-07 23:44:00
"272","M.1565196432.A.786","→","plsmaop","l，或是提到 JS 怎麼做 currying 的時候會跟你說這個名字",NA,2019-08-07 23:44:00
"273","M.1565196432.A.786","→","plsmaop","來自 Haskell 本人的姓......",NA,2019-08-07 23:44:00
"274","M.1565196432.A.786","推","Yunk","是說現在用RoR當主要技術的公司多嗎?感覺好像很少人在提了",NA,2019-08-07 23:55:00
"275","M.1565196432.A.786","→","Hsins","RoR 好像在 2012-2014 很夯的樣子，之前不是有個台北市長候",NA,2019-08-07 23:57:00
"276","M.1565196432.A.786","→","Hsins","選人開課還有本很厲害ㄉ教材的樣子。人人會寫購物車，隨手",NA,2019-08-07 23:57:00
"277","M.1565196432.A.786","→","Hsins","就是 50k 起…",NA,2019-08-07 23:57:00
"278","M.1565196432.A.786","推","otaku5566","objc是滿冗長的，但至少不會一直改版，swift改版很搞人",NA,2019-08-08 00:14:00
"279","M.1565196432.A.786","→","otaku5566","3年前的Swift第3版，新編輯器已經宣告不支援，真夠煩的",NA,2019-08-08 00:21:00
"280","M.1565196432.A.786","→","celestialgod","想太多 怎麼可能那麼容易消失 Cobol跟Fortran77都還",NA,2019-08-08 09:53:00
"281","M.1565196432.A.786","→","celestialgod","在了",NA,2019-08-08 09:53:00
"282","M.1565196432.A.786","→","celestialgod","連Delphi 台積電都還有一堆系統在用.....",NA,2019-08-08 09:54:00
"283","M.1565196432.A.786","→","tcn1john","物理系前老闆還想叫人學Fortran 沒良心",NA,2019-08-08 14:26:00
"284","M.1565196432.A.786","→","gbd37","不知道是不是我對R有愛 py跟R寫起來就是R覺得很順 但不敢在",NA,2019-08-08 21:52:00
"285","M.1565196432.A.786","→","gbd37","py版發表此言論 呵 但礙於工作原因都只能用py T_T",NA,2019-08-08 21:52:00
"286","M.1565196432.A.786","→","bmka","今年統計界最大獎COPSS Award頒給了R Studio的",NA,2019-08-09 01:31:00
"287","M.1565196432.A.786","→","bmka","Hadley Wickham",NA,2019-08-09 01:31:00
"288","M.1565196432.A.786","推","Inderal10mg","這種預測的文章還真的是看看就好XD",NA,2019-08-09 13:56:00
"289","M.1565196432.A.786","推","QAQQQn","只會R484很慘QAQ",NA,2019-08-09 16:06:00
"290","M.1565196432.A.786","→","andrew43","只會一種沒關係，厲害就行。會200種但沒生產力也沒用",NA,2019-08-09 16:12:00
"291","M.1565196432.A.786","推","filialpiety","我只會r，找工作真的很慘",NA,2019-08-09 18:51:00
"292","M.1565196432.A.786","→","rockken","多學幾套吧，多棲生物比較好找工作",NA,2019-08-10 12:25:00
"293","M.1565196432.A.786","推","kokolotl","多學個python不吃虧",NA,2019-08-17 10:46:00
"294","M.1565196432.A.786","→","u9711017","我不認為R會這麼快就消失!!",NA,2019-08-19 14:23:00
"295","M.1565196432.A.786","推","whs2009","拜託不要消失QAQ",NA,2019-08-19 18:57:00
"296","M.1565196432.A.786","→","wheado","真的是被python輾過去...",NA,2019-08-24 11:52:00
"297","M.1563347953.A.DD1","推","whs2009","rselenium 可以試試",NA,2019-07-17 17:28:00
"298","M.1563347953.A.DD1","→","whs2009","如果要爬動態的話",NA,2019-07-17 17:28:00
"299","M.1563347953.A.DD1","→","whs2009","配合 chrome的 selectorgadget找出位址",NA,2019-07-17 17:29:00
"300","M.1563347953.A.DD1","→","justleave","因為是js生成 selectorgadget 找到的裡面沒資料 會試",NA,2019-07-17 18:10:00
"301","M.1563347953.A.DD1","→","justleave","試Rselenium",NA,2019-07-17 18:10:00
"302","M.1563347953.A.DD1","→","celestialgod","直接看它有沒有從什麼API取得資料 改成直接打API",NA,2019-07-17 19:20:00
"303","M.1563347953.A.DD1","→","andrew43","這個網頁大部份內容都是內JS生成，老方法是真的撈不到的",NA,2019-07-18 08:44:00
"304","M.1563347953.A.DD1","→","andrew43","它也沒有用到ajax。網頁主要表格刻在js，而你要的表格",NA,2019-07-18 08:48:00
"305","M.1563347953.A.DD1","→","andrew43","則是主要表格再做整理而已。",NA,2019-07-18 08:48:00
"306","M.1563347953.A.DD1","→","andrew43","所以，達成js render，或是直接取js中的數據再統計",NA,2019-07-18 08:50:00
"307","M.1563347953.A.DD1","→","justleave","後來用Rselenium解決了～感謝大家",NA,2019-07-19 00:21:00
"308","M.1563347953.A.DD1","→","nbkl","可以分享一下。解法嗎。  先前有遇到這樣子的問題。 但一直",NA,2019-08-26 15:20:00
"309","M.1563347953.A.DD1","→","nbkl","解不掉",NA,2019-08-26 15:20:00
"310","M.1563268974.A.836","→","keroro3456","row.names=F?",NA,2019-07-16 17:28:00
"311","M.1563268974.A.836","→","xrcjosh","還是沒辦法qq",NA,2019-07-16 17:36:00
"312","M.1563268974.A.836","→","xrcjosh","https://i.imgur.com/BaPNlqF.jpg",NA,2019-07-16 17:36:00
"313","M.1563268974.A.836","→","xrcjosh","啊我翻了很多stackoverflow,找到答案惹",NA,2019-07-16 17:47:00
"314","M.1563268974.A.836","→","xrcjosh","rownames(test) <- test$X1",NA,2019-07-16 17:47:00
"315","M.1563268974.A.836","→","xrcjosh","test %>% select(-X1) -> test2",NA,2019-07-16 17:47:00
"316","M.1563025721.A.492","推","wenbuneatble","推",NA,2019-07-14 10:50:00
"317","M.1563025721.A.492","推","bboybighead2","推",NA,2019-07-14 17:09:00
"318","M.1563025721.A.492","推","kokolotl","    推",NA,2019-07-15 23:18:00
"319","M.1563025721.A.492","推","ZhouGongJin","讚喔",NA,2019-07-16 11:57:00
"320","M.1563025721.A.492","推","hahaxd78","推！",NA,2019-07-16 23:25:00
"321","M.1563025721.A.492","推","AEae2014","讚讚",NA,2019-07-17 22:30:00
"322","M.1563025721.A.492","推","bebe666666","太神啦",NA,2019-07-18 15:29:00
"323","M.1563025721.A.492","推","starpid","推",NA,2019-07-19 10:42:00
"324","M.1563025721.A.492","推","ayttk","推",NA,2019-07-20 15:10:00
"325","M.1563025721.A.492","推","cywhale","推~~ 感謝分享~",NA,2019-07-21 07:47:00
"326","M.1563025721.A.492","推","alen84204","推個 本身在python就有再用 沒想到現在R也可以拉",NA,2019-07-23 04:46:00
"327","M.1563025721.A.492","推","horus298","推!!!!",NA,2019-07-26 13:29:00
"328","M.1563025721.A.492","推","alvinlin","推",NA,2019-07-29 18:56:00
"329","M.1563025721.A.492","推","siliverbox","感謝大神~",NA,2019-09-10 02:43:00
"330","M.1562581633.A.873","→","andrew43","as.character()",NA,2019-07-08 19:22:00
"331","M.1562581633.A.873","→","celestialgod","as.character",NA,2019-07-08 19:22:00
"332","M.1562581633.A.873","→","locka","原來還有這招…謝謝樓上兩位大大！",NA,2019-07-09 18:15:00
"333","M.1562514065.A.A5D","推","bboybighead2","group_by + arrange + slice",NA,2019-07-08 00:51:00
"334","M.1562514065.A.A5D","→","a78998042a","key_type_num = length(unique(your_data$KEY))",NA,2019-07-08 01:41:00
"335","M.1562514065.A.A5D","→","a78998042a","use_index =  cumsum(c(0, table(your_data$KEY)))+1",NA,2019-07-08 01:41:00
"336","M.1562514065.A.A5D","→","a78998042a","your_data[use_index[1:key_type_num], ]",NA,2019-07-08 01:41:00
"337","M.1562514065.A.A5D","→","a78998042a","or",NA,2019-07-08 01:42:00
"338","M.1562514065.A.A5D","→","a78998042a","result = lapply(split(your_data, your_data$KEY),",NA,2019-07-08 01:42:00
"339","M.1562514065.A.A5D","→","a78998042a","                        function(x)head(x, 1))",NA,2019-07-08 01:42:00
"340","M.1562514065.A.A5D","→","a78998042a","do.call(rbind, result)",NA,2019-07-08 01:42:00
"341","M.1562514065.A.A5D","→","a78998042a","or your_data[!duplicated(your_data$KEY), ]",NA,2019-07-08 01:48:00
"342","M.1562514065.A.A5D","→","andrew43","data.frame用split+do.call，data.table直接上",NA,2019-07-08 02:14:00
"343","M.1562514065.A.A5D","→","andrew43","http://www.ideone.com/R9C95X",NA,2019-07-08 02:14:00
"344","M.1562514065.A.A5D","→","andrew43","日期可預先處理並排序會比較穩當。",NA,2019-07-08 02:16:00
"345","M.1562479280.A.17D","推","cywhale","不太確定你的問題，程式上只要拿掉pppp，就可以run",NA,2019-07-08 10:27:00
"346","M.1562479280.A.17D","→","cywhale","pppp給data的語法好像有誤，看不懂你的x or y",NA,2019-07-08 10:27:00
"347","M.1562479280.A.17D","→","cywhale","是否貼出問題點或錯誤截圖，比較知道可以試什麼或給建議",NA,2019-07-08 10:29:00
"348","M.1562337125.A.53D","推","clickhere","S3用第一個參數作判別.如果沒有,你需要一個default函數",NA,2019-07-06 10:10:00
"349","M.1562337125.A.53D","→","clickhere","或是給定,就像解法一.不要給x=x,y=y在param_reset_f中",NA,2019-07-06 10:13:00
"350","M.1562337125.A.53D","→","clickhere","attach是盡可能避免的函數之一.",NA,2019-07-06 10:14:00
"351","M.1562337125.A.53D","→","clickhere","可以在para_reset_f裡面直接`assign()`任何env的任何",NA,2019-07-06 10:15:00
"352","M.1562337125.A.53D","→","clickhere","變數. assign('x', x, envir = parent.frame())",NA,2019-07-06 10:15:00
"353","M.1562337125.A.53D","→","clickhere","return也可以免了, 必盡都要覆寫變數了.",NA,2019-07-06 10:17:00
"354","M.1562337125.A.53D","→","celestialgod","ls + assign +for",NA,2019-07-06 11:51:00
"355","M.1562337125.A.53D","→","clickhere","另一種做法是把envir當做para_rest_f的參數.",NA,2019-07-06 21:47:00
"356","M.1562337125.A.53D","→","clickhere","直接在para_rest_f內用envir$x <- 100",NA,2019-07-06 21:48:00
"357","M.1562337125.A.53D","→","clickhere","with是另一個盡可能避免的函數之一.",NA,2019-07-09 08:18:00
"358","M.1562131416.A.E93","→","andrew43","可以用 strsplit() http://www.ideone.com/ZX5db8",NA,2019-07-03 13:49:00
"359","M.1562131416.A.E93","→","paranoia5201","神人！沒想到用三行就可KO、請受小弟一拜。",NA,2019-07-03 14:54:00
"360","M.1562131416.A.E93","→","celestialgod","https://pastebin.com/9FHm51SK",NA,2019-07-03 17:07:00
"361","M.1562119714.A.431","→","andrew43","其實aggregate()是可以自定義function的。",NA,2019-07-03 13:38:00
"362","M.1562119714.A.431","→","andrew43","http://www.ideone.com/kJ2B0d",NA,2019-07-03 14:31:00
"363","M.1562119714.A.431","→","andrew43","若想要連抽出項目的id都要知道，需要再改寫。",NA,2019-07-03 14:31:00
"364","M.1562119714.A.431","→","AmigoSafin","謝謝A大~我用aggregate解決了 感恩!!",NA,2019-07-06 23:02:00
"365","M.1562119714.A.431","→","AmigoSafin","這是A大您寫的嗎?太感激了!!厲害!",NA,2019-07-06 23:05:00
"366","M.1562119714.A.431","→","andrew43","這東西叫匿名函數，很實用。google: R+匿名函數",NA,2019-07-06 23:18:00
"367","M.1561974035.A.955","推","locka","可以考慮用 ggplot",NA,2019-07-01 19:27:00
"368","M.1561974035.A.955","→","andrew43","適合用ggplot，關鍵字是geom_text或geom_label",NA,2019-07-02 09:37:00
"369","M.1561974035.A.955","→","andrew43","堅持用傳統plot就是用text()，但用起來不甚靈活",NA,2019-07-02 09:39:00
"370","M.1561974035.A.955","→","Mutex","http://codepad.org/NJ8yFKc1     我加了text()在最後",NA,2019-07-02 19:54:00
"371","M.1561974035.A.955","→","Mutex","RUN下去沒有跳錯誤訊息，但也沒有畫出來，請問是哪裡錯了呢",NA,2019-07-02 19:54:00
"372","M.1561974035.A.955","→","Mutex","謝謝",NA,2019-07-02 19:54:00
"373","M.1561974035.A.955","→","andrew43","不能重現你的code，不能確定問題。猜是座標不在圖中。",NA,2019-07-02 22:52:00
"374","M.1561974035.A.955","→","Mutex","http://codepad.org/65ww277a  完整的code長這樣 可否麻煩",NA,2019-07-03 20:26:00
"375","M.1561974035.A.955","→","Mutex","你幫忙看一下囉 感謝",NA,2019-07-03 20:26:00
"376","M.1561974035.A.955","推","kokolotl","我比較愛用highcharter",NA,2019-07-03 23:06:00
"377","M.1561974035.A.955","→","andrew43","沒有資料，但看你text()的用法可能不對。",NA,2019-07-04 09:24:00
"378","M.1561974035.A.955","→","andrew43","text()前四個參數的作用你再檢查看看",NA,2019-07-04 09:24:00
"379","M.1561669510.A.942","→","andrew43","先單純安裝 rgl 看看是什麼問題",NA,2019-06-28 12:07:00
"380","M.1561669510.A.942","→","waleic","真的是rgl卡關,上網查詢後才發現需另下載XQuartz,重啟後順",NA,2019-06-29 03:59:00
"381","M.1561669510.A.942","→","waleic","利完成rgl,接著完整的rayshader也下載成功,完成圖囉! 謝謝",NA,2019-06-29 04:00:00
"382","M.1561669510.A.942","→","waleic","小小的提點 (:",NA,2019-06-29 04:01:00
"383","M.1561618274.A.9BC","→","andrew43","這個例子，加0.6就可以解決。但你都用exact了需要靠加",NA,2019-06-27 19:27:00
"384","M.1561618274.A.9BC","→","andrew43","更正。它會自動round，且你都用exact需要靠加0.5修正嗎?",NA,2019-06-27 19:28:00
"385","M.1561618274.A.9BC","→","andrew43","這種修正是傳統上採近似分布才需要的吧?",NA,2019-06-27 19:29:00
"386","M.1561618274.A.9BC","→","andrew43","exact方法先了解一下就會明白資料一定只能是整數。",NA,2019-06-27 19:31:00
"387","M.1561618274.A.9BC","→","Inderal10mg","謝謝，想知道有辦法讓它不要自動round嗎?",NA,2019-06-28 10:32:00
"388","M.1561618274.A.9BC","→","Inderal10mg","我用?mcnemar.exact查詢找不到可以調整的地方",NA,2019-06-28 10:33:00
"389","M.1561618274.A.9BC","→","Inderal10mg","因為要算odds ratio所以必須要加0.5修正zero count",NA,2019-06-28 10:34:00
"390","M.1561618274.A.9BC","→","andrew43","你說的odds ratio應該只是0.5/13.5，手算即可。",NA,2019-06-28 11:10:00
"391","M.1561618274.A.9BC","→","Inderal10mg","感謝",NA,2019-06-30 19:29:00
"392","M.1561477436.A.EBB","→","andrew43","這個例子中你期待的結果應該是什麼？",NA,2019-06-26 00:24:00
"393","M.1561477436.A.EBB","→","andrew43","或是提供超乎預期的實例。",NA,2019-06-26 00:26:00
"394","M.1561477436.A.EBB","推","andrew43","可能小心Mark有沒有一對多或多對多的情形",NA,2019-06-26 18:22:00
"395","M.1561294646.A.EF3","→","andrew43","不是這麼寫。改成",NA,2019-06-24 00:51:00
"396","M.1561294646.A.EF3","→","andrew43","cubist(... , control = cubistControl(rules = 20))",NA,2019-06-24 00:52:00
"397","M.1561294646.A.EF3","→","andrew43","還有，留意在R中要區分字母大小寫。",NA,2019-06-24 00:53:00
"398","M.1561097097.A.EC3","推","cywhale","試試看用 promises解決 http://bit.ly/2IvRpTd",NA,2019-06-21 20:42:00
